band,x,y,spatial_ref,admin_commune_2024_10m_b1,admin_quartiers_2024_10m_b1,air_temperature_2017_month_mean_10m_b12,dem_2019_10m_b1,dem_aspect_2019_10m_b1,dem_slope_2019_10m_b1,dem_surface_model_2019_10m_b1,flood_map_2021_10m_b1,hrl_treecover_2018_10m_b1,land_cover_2021_10m_b1,land_use_07_15_18_21_10m_b4,pH_CaCl_10m_b1,protected_areas_2023_10m_b1,public_forests_2024_10m_b1,shadow_2019_10m_b1,soil_map_25000_10m_main_classes_b1,soil_nitrat_10m_b1,twi_2019_10m_b1,Heracleum Mantegazzianum
4,79005.0,79235.0,0,,,285.97003,,,,,,,,210.0,,,,,,,,False
4,79005.0,74165.0,0,,,289.96613,,,,,,,,311.0,,,,,,,,False
4,79005.0,76745.0,0,,,289.73053,,,,,,,,522.0,,,,,,,,False
4,79005.0,79075.0,0,,,285.87857,,,,,,,,210.0,,,,,,,,False
4,79005.0,75195.0,0,,,289.80237,,,,,,,,620.0,,,,,,,,False
4,79005.0,74365.0,0,,,289.2582,,,,,,,,115.0,,,,,,,,False
4,79005.0,78455.0,0,,,288.88992,,,,,,,,111.0,,,,,,,,False
4,79005.0,78015.0,0,,,285.9491,,,,,,,,210.0,,,,,,,,False
4,79005.0,76145.0,0,,,290.16425,,,,,,,,111.0,,,,,,,,False
4,79005.0,70015.0,0,,,290.2586,,,,,,,,0.0,,,,,,,,False
4,79005.0,74985.0,0,,,287.022,,,,,,,,220.0,,,,,,,,False
4,79005.0,72015.0,0,,,286.86154,,,,,,,,0.0,,,,,,,,False
4,79005.0,72205.0,0,,,286.77786,,,,,,,,0.0,,,,,,,,False
4,79005.0,75145.0,0,,,289.80237,,,,,,,,612.0,,,,,,,,False
4,79005.0,74865.0,0,,,287.04135,,,,,,,,220.0,,,,,,,,False
4,79005.0,75785.0,0,,,289.71152,,,,,,,,111.0,,,,,,,,False
4,79005.0,77165.0,0,,,288.94006,,,,,,,,210.0,,,,,,,,False
4,79005.0,76015.0,0,,,289.87024,,,,,,,,313.0,,,,,,,,False
4,79005.0,74865.0,0,,,287.04135,,,,,,,,220.0,,,,,,,,False
4,79005.0,76005.0,0,,,289.87024,,,,,,,,313.0,,,,,,,,False
4,79005.0,75415.0,0,,,289.74603,,,,,,,,111.0,,,,,,,,False
4,79005.0,74865.0,0,,,287.04135,,,,,,,,220.0,,,,,,,,False
4,79005.0,76315.0,0,,,290.1552,,,,,,,,220.0,,,,,,,,False
4,79005.0,75005.0,0,,,287.022,,,,,,,,220.0,,,,,,,,False
4,79005.0,75655.0,0,,,289.6404,,,,,,,,143.0,,,,,,,,False
4,79005.0,78295.0,0,,,288.78778,,,,,,,,133.0,,,,,,,,False
4,79005.0,76935.0,0,,,289.78806,,,,,,,,115.0,,,,,,,,False
4,79005.0,74785.0,0,,,287.2706,,,,,,,,220.0,,,,,,,,False
4,79005.0,75295.0,0,,,289.8497,,,,,,,,220.0,,,,,,,,False
4,79005.0,79015.0,0,,,285.95163,,,,,,,,220.0,,,,,,,,False
4,79005.0,78245.0,0,,,288.78778,,,,,,,,0.0,,,,,,,,False
4,79005.0,74245.0,0,,,289.93634,,,,,,,,313.0,,,,,,,,False
4,79005.0,74785.0,0,,,287.2706,,,,,,,,220.0,,,,,,,,False
4,79005.0,75495.0,0,,,289.77942,,,,,,,,220.0,,,,,,,,False
4,79005.0,75005.0,0,,,287.022,,,,,,,,220.0,,,,,,,,False
4,79005.0,75155.0,0,,,289.80237,,,,,,,,313.0,,,,,,,,False
4,79005.0,77015.0,0,,,289.78806,,,,,,,,115.0,,,,,,,,False
4,79005.0,73825.0,0,,,289.6892,,,,,,,,210.0,,,,,,,,False
4,79005.0,77515.0,0,,,286.5068,,,,,,,,210.0,,,,,,,,False
4,79005.0,75465.0,0,,,289.77942,,,,,,,,134.0,,,,,,,,False
4,79005.0,75515.0,0,,,289.77942,,,,,,,,220.0,,,,,,,,False
4,79005.0,76985.0,0,,,289.78806,,,,,,,,115.0,,,,,,,,False
4,79005.0,74165.0,0,,,289.96613,,,,,,,,311.0,,,,,,,,False
4,79005.0,75565.0,0,,,289.6209,,,,,,,,111.0,,,,,,,,False
4,79005.0,72485.0,0,,,289.54242,,,,,,,,0.0,,,,,,,,False
4,79005.0,75695.0,0,,,289.6404,,,,,,,,143.0,,,,,,,,False
4,79005.0,75085.0,0,,,289.79404,,,,,,,,311.0,,,,,,,,False
4,79005.0,75445.0,0,,,289.77942,,,,,,,,111.0,,,,,,,,False
4,79005.0,76005.0,0,,,289.87024,,,,,,,,313.0,,,,,,,,False
4,79005.0,74855.0,0,,,287.04135,,,,,,,,220.0,,,,,,,,False
4,79005.0,76435.0,0,,,290.4998,,,,,,,,612.0,,,,,,,,False
4,79005.0,76175.0,0,,,290.16425,,,,,,,,111.0,,,,,,,,False
4,79005.0,78675.0,0,,,288.67792,,,,,,,,0.0,,,,,,,,False
4,79005.0,76015.0,0,,,289.87024,,,,,,,,313.0,,,,,,,,False
4,79005.0,77915.0,0,,,285.97574,,,,,,,,210.0,,,,,,,,False
4,79005.0,74625.0,0,,,290.22467,,,,,,,,143.0,,,,,,,,False
4,79005.0,74055.0,0,,,287.21237,,,,,,,,160.0,,,,,,,,False
4,79005.0,71015.0,0,,,290.50714,,,,,,,,0.0,,,,,,,,False
4,79005.0,78615.0,0,,,288.73895,,,,,,,,0.0,,,,,,,,False
4,79005.0,78015.0,0,,,285.9491,,,,,,,,210.0,,,,,,,,False
4,79005.0,77195.0,0,,,288.94006,,,,,,,,220.0,,,,,,,,False
4,79005.0,75825.0,0,,,289.71152,,,,,,,,313.0,,,,,,,,False
4,79005.0,75515.0,0,,,289.77942,,,,,,,,220.0,,,,,,,,False
4,79005.0,75575.0,0,,,289.6209,,,,,,,,111.0,,,,,,,,False
4,79005.0,75345.0,0,,,289.74603,,,,,,,,220.0,,,,,,,,False
4,79005.0,72775.0,0,,,289.7368,,,,,,,,0.0,,,,,,,,False
4,79005.0,76785.0,0,,,289.73053,,,,,,,,522.0,,,,,,,,False
4,79005.0,75535.0,0,,,289.6209,,,,,,,,220.0,,,,,,,,False
4,79005.0,73015.0,0,,,286.92914,,,,,,,,0.0,,,,,,,,False
4,79005.0,78655.0,0,,,288.67792,,,,,,,,0.0,,,,,,,,False
4,79005.0,75005.0,0,,,287.022,,,,,,,,220.0,,,,,,,,False
4,79005.0,76125.0,0,,,289.9835,,,,,,,,111.0,,,,,,,,False
4,79005.0,74595.0,0,,,290.22467,,,,,,,,143.0,,,,,,,,False
4,79005.0,75005.0,0,,,287.022,,,,,,,,220.0,,,,,,,,False
4,79005.0,74865.0,0,,,287.04135,,,,,,,,220.0,,,,,,,,False
4,79005.0,77185.0,0,,,288.94006,,,,,,,,210.0,,,,,,,,False
4,79005.0,73145.0,0,,,289.39563,,,,,,,,0.0,,,,,,,,False
4,79005.0,75155.0,0,,,289.80237,,,,,,,,313.0,,,,,,,,False
4,78555.0,72705.0,0,,,290.2337,,,,,,,,0.0,,,,,,,,False
4,78555.0,78055.0,0,,,288.87677,,,,,,,,0.0,,,,,,,,False
4,78555.0,77915.0,0,,,286.11774,,,,,,,,0.0,,,,,,,,False
4,78555.0,73055.0,0,,,290.3267,,,,,,,,111.0,,,,,,,,False
4,78555.0,76245.0,0,,,290.48993,,,,,,,,115.0,,,,,,,,False
4,78555.0,74315.0,0,,,289.44324,,,,,,,,111.0,,,,,,,,False
4,78555.0,75075.0,0,,,289.98123,,,,,,,,111.0,,,,,,,,False
4,78555.0,75055.0,0,,,289.98123,,,,,,,,111.0,,,,,,,,False
4,78555.0,76365.0,0,,,290.22873,,,,,,,,115.0,,,,,,,,False
4,78555.0,75045.0,0,,,289.98123,,,,,,,,134.0,,,,,,,,False
4,78555.0,75795.0,0,,,288.37268,,,,,,,,313.0,,,,,,,,False
4,78555.0,75385.0,0,,,289.74875,,,,,,,,111.0,,,,,,,,False
4,78555.0,74905.0,0,,,289.9928,,,,,,,,114.0,,,,,,,,False
4,78555.0,73015.0,0,,,290.43887,,,,,,,,210.0,,,,,,,,False
4,78555.0,74155.0,0,,,289.67804,,,,,,,,450.0,,,,,,,,False
4,78555.0,75585.0,0,,,289.8449,,,,,,,,313.0,,,,,,,,False
4,78555.0,75155.0,0,,,289.7563,,,,,,,,612.0,,,,,,,,False
4,78555.0,72295.0,0,,,289.65323,,,,,,,,0.0,,,,,,,,False
4,78555.0,74795.0,0,,,289.99817,,,,,,,,313.0,,,,,,,,False
4,78555.0,74195.0,0,,,289.67804,,,,,,,,313.0,,,,,,,,False
4,78555.0,77315.0,0,,,288.96362,,,,,,,,220.0,,,,,,,,False
4,78555.0,72515.0,0,,,289.91544,,,,,,,,0.0,,,,,,,,False
4,78555.0,79235.0,0,,,288.70135,,,,,,,,313.0,,,,,,,,False
4,78555.0,74165.0,0,,,289.67804,,,,,,,,313.0,,,,,,,,False
4,78555.0,76745.0,0,,,289.58395,,,,,,,,612.0,,,,,,,,False
4,78555.0,79075.0,0,,,286.0242,,,,,,,,210.0,,,,,,,,False
4,78555.0,75195.0,0,,,289.7563,,,,,,,,612.0,,,,,,,,False
4,78555.0,74365.0,0,,,286.89905,,,,,,,,111.0,,,,,,,,False
4,78555.0,78455.0,0,,,289.03665,,,,,,,,313.0,,,,,,,,False
4,78555.0,78015.0,0,,,288.8594,,,,,,,,0.0,,,,,,,,False
4,78555.0,76145.0,0,,,290.46237,,,,,,,,220.0,,,,,,,,False
4,78555.0,70015.0,0,,,290.40927,,,,,,,,0.0,,,,,,,,False
4,78555.0,74985.0,0,,,290.0688,,,,,,,,111.0,,,,,,,,False
4,78555.0,72015.0,0,,,289.49973,,,,,,,,0.0,,,,,,,,False
4,78555.0,72205.0,0,,,289.5308,,,,,,,,0.0,,,,,,,,False
4,78555.0,75145.0,0,,,289.7563,,,,,,,,612.0,,,,,,,,False
4,78555.0,74865.0,0,,,289.9928,,,,,,,,114.0,,,,,,,,False
4,78555.0,75785.0,0,,,288.37268,,,,,,,,313.0,,,,,,,,False
4,78555.0,77165.0,0,,,289.13086,,,,,,,,111.0,,,,,,,,False
4,78555.0,76015.0,0,,,290.0371,,,,,,,,313.0,,,,,,,,False
4,78555.0,74865.0,0,,,289.9928,,,,,,,,114.0,,,,,,,,False
4,78555.0,76005.0,0,,,290.0371,,,,,,,,313.0,,,,,,,,False
4,78555.0,75415.0,0,,,289.74875,,,,,,,,111.0,,,,,,,,False
4,78555.0,74865.0,0,,,289.9928,,,,,,,,114.0,,,,,,,,False
4,78555.0,76315.0,0,,,290.48993,,,,,,,,115.0,,,,,,,,False
4,78555.0,75005.0,0,,,290.0688,,,,,,,,111.0,,,,,,,,False
4,78555.0,75655.0,0,,,288.20346,,,,,,,,612.0,,,,,,,,False
4,78555.0,78295.0,0,,,288.98935,,,,,,,,313.0,,,,,,,,False
4,78555.0,76935.0,0,,,289.18314,,,,,,,,111.0,,,,,,,,False
4,78555.0,74785.0,0,,,289.99817,,,,,,,,313.0,,,,,,,,False
4,78555.0,75295.0,0,,,289.74875,,,,,,,,111.0,,,,,,,,False
4,78555.0,79015.0,0,,,286.04358,,,,,,,,210.0,,,,,,,,False
4,78555.0,78245.0,0,,,288.98935,,,,,,,,313.0,,,,,,,,False
4,78555.0,74245.0,0,,,289.44324,,,,,,,,111.0,,,,,,,,False
4,78555.0,74785.0,0,,,289.99817,,,,,,,,313.0,,,,,,,,False
4,78555.0,75495.0,0,,,289.73468,,,,,,,,111.0,,,,,,,,False
4,78555.0,75005.0,0,,,290.0688,,,,,,,,111.0,,,,,,,,False
4,78555.0,75155.0,0,,,289.7563,,,,,,,,612.0,,,,,,,,False
4,78555.0,77015.0,0,,,289.18314,,,,,,,,111.0,,,,,,,,False
4,78555.0,73825.0,0,,,290.26102,,,,,,,,111.0,,,,,,,,False
4,78555.0,77515.0,0,,,288.7124,,,,,,,,313.0,,,,,,,,False
4,78555.0,75465.0,0,,,289.73468,,,,,,,,111.0,,,,,,,,False
4,78555.0,75515.0,0,,,289.73468,,,,,,,,111.0,,,,,,,,False
4,78555.0,76985.0,0,,,289.18314,,,,,,,,111.0,,,,,,,,False
4,78555.0,74165.0,0,,,289.67804,,,,,,,,313.0,,,,,,,,False
4,78555.0,75565.0,0,,,289.8449,,,,,,,,313.0,,,,,,,,False
4,78555.0,72485.0,0,,,289.91544,,,,,,,,0.0,,,,,,,,False
4,78555.0,75695.0,0,,,288.20346,,,,,,,,111.0,,,,,,,,False
4,78555.0,75085.0,0,,,289.98123,,,,,,,,134.0,,,,,,,,False
4,78555.0,75445.0,0,,,289.73468,,,,,,,,111.0,,,,,,,,False
4,78555.0,76005.0,0,,,290.0371,,,,,,,,313.0,,,,,,,,False
4,78555.0,74855.0,0,,,289.9928,,,,,,,,114.0,,,,,,,,False
4,78555.0,76435.0,0,,,290.30197,,,,,,,,115.0,,,,,,,,False
4,78555.0,76175.0,0,,,290.46237,,,,,,,,220.0,,,,,,,,False
4,78555.0,78675.0,0,,,286.1121,,,,,,,,311.0,,,,,,,,False
4,78555.0,76015.0,0,,,290.0371,,,,,,,,313.0,,,,,,,,False
4,78555.0,77915.0,0,,,286.11774,,,,,,,,0.0,,,,,,,,False
4,78555.0,74625.0,0,,,289.79388,,,,,,,,331.0,,,,,,,,False
4,78555.0,74055.0,0,,,289.87332,,,,,,,,313.0,,,,,,,,False
4,78555.0,71015.0,0,,,289.98248,,,,,,,,0.0,,,,,,,,False
4,78555.0,78615.0,0,,,288.83633,,,,,,,,313.0,,,,,,,,False
4,78555.0,78015.0,0,,,288.8594,,,,,,,,0.0,,,,,,,,False
4,78555.0,77195.0,0,,,289.13086,,,,,,,,111.0,,,,,,,,False
4,78555.0,75825.0,0,,,288.37268,,,,,,,,311.0,,,,,,,,False
4,78555.0,75515.0,0,,,289.73468,,,,,,,,111.0,,,,,,,,False
4,78555.0,75575.0,0,,,289.8449,,,,,,,,313.0,,,,,,,,False
4,78555.0,75345.0,0,,,289.74875,,,,,,,,312.0,,,,,,,,False
4,78555.0,72775.0,0,,,288.77487,,,,,,,,0.0,,,,,,,,False
4,78555.0,76785.0,0,,,289.58395,,,,,,,,612.0,,,,,,,,False
4,78555.0,75535.0,0,,,289.8449,,,,,,,,313.0,,,,,,,,False
4,78555.0,73015.0,0,,,290.43887,,,,,,,,210.0,,,,,,,,False
4,78555.0,78655.0,0,,,286.1121,,,,,,,,612.0,,,,,,,,False
4,78555.0,75005.0,0,,,290.0688,,,,,,,,111.0,,,,,,,,False
4,78555.0,76125.0,0,,,290.47308,,,,,,,,612.0,,,,,,,,False
4,78555.0,74595.0,0,,,289.79388,,,,,,,,144.0,,,,,,,,False
4,78555.0,75005.0,0,,,290.0688,,,,,,,,111.0,,,,,,,,False
4,78555.0,74865.0,0,,,289.9928,,,,,,,,114.0,,,,,,,,False
4,78555.0,77185.0,0,,,289.13086,,,,,,,,111.0,,,,,,,,False
4,78555.0,73145.0,0,,,290.30508,,,,,,,,612.0,,,,,,,,False
4,78555.0,75155.0,0,,,289.7563,,,,,,,,612.0,,,,,,,,False
4,76525.0,72705.0,0,,,291.17477,,,,,,,,113.0,,,,,,,,False
4,76525.0,78055.0,0,,,289.1373,,,,,,,,210.0,,,,,,,,False
4,76525.0,77915.0,0,,,288.99646,,,,,,,,210.0,,,,,,,,False
4,76525.0,73055.0,0,,,291.11667,,,,,,,,612.0,,,,,,,,False
4,76525.0,76245.0,0,,,290.51764,,,,,,,,111.0,,,,,,,,False
4,76525.0,74315.0,0,,,291.12158,,,,,,,,111.0,,,,,,,,False
4,76525.0,75075.0,0,,,289.9321,,,,,,,,111.0,,,,,,,,False
4,76525.0,75055.0,0,,,289.9321,,,,,,,,111.0,,,,,,,,False
4,76525.0,76365.0,0,,,290.1688,,,,,,,,115.0,,,,,,,,False
4,76525.0,75045.0,0,,,289.9321,,,,,,,,113.0,,,,,,,,False
4,76525.0,75795.0,0,,,290.3229,,,,,,,,113.0,,,,,,,,False
4,76525.0,75385.0,0,,,290.2766,,,,,,,,160.0,,,,,,,,False
4,76525.0,74905.0,0,,,290.3734,,,,,,,,111.0,,,,,,,,False
4,76525.0,73015.0,0,,,291.28705,,,,,,,,111.0,,,,,,,,False
4,76525.0,74155.0,0,,,291.124,,,,,,,,111.0,,,,,,,,False
4,76525.0,75585.0,0,,,290.22522,,,,,,,,115.0,,,,,,,,False
4,76525.0,75155.0,0,,,290.16925,,,,,,,,612.0,,,,,,,,False
4,76525.0,72295.0,0,,,290.98813,,,,,,,,210.0,,,,,,,,False
4,76525.0,74795.0,0,,,290.69046,,,,,,,,111.0,,,,,,,,False
4,76525.0,74195.0,0,,,291.124,,,,,,,,111.0,,,,,,,,False
4,76525.0,77315.0,0,,,289.70493,,,,,,,,115.0,,,,,,,,False
4,76525.0,72515.0,0,,,291.23843,,,,,,,,113.0,,,,,,,,False
4,76525.0,79235.0,0,,,290.41928,,,,,,,,313.0,,,,,,,,False
4,76525.0,74165.0,0,,,291.124,,,,,,,,111.0,,,,,,,,False
4,76525.0,76745.0,0,,,289.70078,,,,,,,,111.0,,,,,,,,False
4,76525.0,79075.0,0,,,289.84653,,,,,,,,313.0,,,,,,,,False
4,76525.0,75195.0,0,,,290.16925,,,,,,,,612.0,,,,,,,,False
4,76525.0,74365.0,0,,,291.1101,,,,,,,,111.0,,,,,,,,False
4,76525.0,78455.0,0,,,289.3271,,,,,,,,210.0,,,,,,,,False
4,76525.0,78015.0,0,,,289.07617,,,,,,,,112.0,,,,,,,,False
4,76525.0,76145.0,0,,,290.3726,,,,,,,,111.0,,,,,,,,False
4,76525.0,70015.0,0,,,288.57462,,,,,,,,0.0,,,,,,,,False
4,76525.0,74985.0,0,,,289.99158,,,,,,,,111.0,,,,,,,,False
4,76525.0,72015.0,0,,,290.83804,,,,,,,,160.0,,,,,,,,False
4,76525.0,72205.0,0,,,290.95837,,,,,,,,160.0,,,,,,,,False
4,76525.0,75145.0,0,,,290.16925,,,,,,,,612.0,,,,,,,,False
4,76525.0,74865.0,0,,,290.3734,,,,,,,,111.0,,,,,,,,False
4,76525.0,75785.0,0,,,290.3229,,,,,,,,234.0,,,,,,,,False
4,76525.0,77165.0,0,,,289.8574,,,,,,,,111.0,,,,,,,,False
4,76525.0,76015.0,0,,,290.31952,,,,,,,,111.0,,,,,,,,False
4,76525.0,74865.0,0,,,290.3734,,,,,,,,111.0,,,,,,,,False
4,76525.0,76005.0,0,,,290.31952,,,,,,,,111.0,,,,,,,,False
4,76525.0,75415.0,0,,,290.2766,,,,,,,,612.0,,,,,,,,False
4,76525.0,74865.0,0,,,290.3734,,,,,,,,111.0,,,,,,,,False
4,76525.0,76315.0,0,,,290.51764,,,,,,,,115.0,,,,,,,,False
4,76525.0,75005.0,0,,,289.99158,,,,,,,,111.0,,,,,,,,False
4,76525.0,75655.0,0,,,290.304,,,,,,,,131.0,,,,,,,,False
4,76525.0,78295.0,0,,,286.64862,,,,,,,,210.0,,,,,,,,False
4,76525.0,76935.0,0,,,290.03906,,,,,,,,612.0,,,,,,,,False
4,76525.0,74785.0,0,,,290.69046,,,,,,,,111.0,,,,,,,,False
4,76525.0,75295.0,0,,,290.3637,,,,,,,,111.0,,,,,,,,False
4,76525.0,79015.0,0,,,289.73746,,,,,,,,313.0,,,,,,,,False
4,76525.0,78245.0,0,,,286.64862,,,,,,,,210.0,,,,,,,,False
4,76525.0,74245.0,0,,,291.12158,,,,,,,,111.0,,,,,,,,False
4,76525.0,74785.0,0,,,290.69046,,,,,,,,111.0,,,,,,,,False
4,76525.0,75495.0,0,,,290.2809,,,,,,,,111.0,,,,,,,,False
4,76525.0,75005.0,0,,,289.99158,,,,,,,,111.0,,,,,,,,False
4,76525.0,75155.0,0,,,290.16925,,,,,,,,612.0,,,,,,,,False
4,76525.0,77015.0,0,,,290.03906,,,,,,,,313.0,,,,,,,,False
4,76525.0,73825.0,0,,,291.34668,,,,,,,,134.0,,,,,,,,False
4,76525.0,77515.0,0,,,289.5652,,,,,,,,313.0,,,,,,,,False
4,76525.0,75465.0,0,,,290.2809,,,,,,,,111.0,,,,,,,,False
4,76525.0,75515.0,0,,,290.2809,,,,,,,,111.0,,,,,,,,False
4,76525.0,76985.0,0,,,290.03906,,,,,,,,313.0,,,,,,,,False
4,76525.0,74165.0,0,,,291.124,,,,,,,,111.0,,,,,,,,False
4,76525.0,75565.0,0,,,290.22522,,,,,,,,612.0,,,,,,,,False
4,76525.0,72485.0,0,,,291.23843,,,,,,,,113.0,,,,,,,,False
4,76525.0,75695.0,0,,,290.304,,,,,,,,131.0,,,,,,,,False
4,76525.0,75085.0,0,,,289.9321,,,,,,,,111.0,,,,,,,,False
4,76525.0,75445.0,0,,,290.2809,,,,,,,,111.0,,,,,,,,False
4,76525.0,76005.0,0,,,290.31952,,,,,,,,111.0,,,,,,,,False
4,76525.0,74855.0,0,,,290.3734,,,,,,,,612.0,,,,,,,,False
4,76525.0,76435.0,0,,,289.83026,,,,,,,,612.0,,,,,,,,False
4,76525.0,76175.0,0,,,290.3726,,,,,,,,111.0,,,,,,,,False
4,76525.0,78675.0,0,,,289.40695,,,,,,,,312.0,,,,,,,,False
4,76525.0,76015.0,0,,,290.31952,,,,,,,,111.0,,,,,,,,False
4,76525.0,77915.0,0,,,288.99646,,,,,,,,210.0,,,,,,,,False
4,76525.0,74625.0,0,,,290.97598,,,,,,,,115.0,,,,,,,,False
4,76525.0,74055.0,0,,,291.19705,,,,,,,,650.0,,,,,,,,False
4,76525.0,71015.0,0,,,290.3967,,,,,,,,313.0,,,,,,,,False
4,76525.0,78615.0,0,,,289.2914,,,,,,,,312.0,,,,,,,,False
4,76525.0,78015.0,0,,,289.07617,,,,,,,,112.0,,,,,,,,False
4,76525.0,77195.0,0,,,289.8574,,,,,,,,111.0,,,,,,,,False
4,76525.0,75825.0,0,,,290.3229,,,,,,,,111.0,,,,,,,,False
4,76525.0,75515.0,0,,,290.2809,,,,,,,,111.0,,,,,,,,False
4,76525.0,75575.0,0,,,290.22522,,,,,,,,115.0,,,,,,,,False
4,76525.0,75345.0,0,,,290.2766,,,,,,,,111.0,,,,,,,,False
4,76525.0,72775.0,0,,,291.1317,,,,,,,,113.0,,,,,,,,False
4,76525.0,76785.0,0,,,289.70078,,,,,,,,612.0,,,,,,,,False
4,76525.0,75535.0,0,,,290.22522,,,,,,,,111.0,,,,,,,,False
4,76525.0,73015.0,0,,,291.28705,,,,,,,,111.0,,,,,,,,False
4,76525.0,78655.0,0,,,289.40695,,,,,,,,312.0,,,,,,,,False
4,76525.0,75005.0,0,,,289.99158,,,,,,,,111.0,,,,,,,,False
4,76525.0,76125.0,0,,,290.29813,,,,,,,,111.0,,,,,,,,False
4,76525.0,74595.0,0,,,290.97598,,,,,,,,115.0,,,,,,,,False
4,76525.0,75005.0,0,,,289.99158,,,,,,,,111.0,,,,,,,,False
4,76525.0,74865.0,0,,,290.3734,,,,,,,,111.0,,,,,,,,False
4,76525.0,77185.0,0,,,289.8574,,,,,,,,612.0,,,,,,,,False
4,76525.0,73145.0,0,,,290.86722,,,,,,,,612.0,,,,,,,,False
4,76525.0,75155.0,0,,,290.16925,,,,,,,,612.0,,,,,,,,False
4,74995.0,72705.0,0,,,287.91812,,,,,,,,220.0,,,,,,,,False
4,74995.0,78055.0,0,,,289.18225,,,,,,,,331.0,,,,,,,,False
4,74995.0,77915.0,0,,,289.2901,,,,,,,,313.0,,,,,,,,False
4,74995.0,73055.0,0,,,287.85513,,,,,,,,210.0,,,,,,,,False
4,74995.0,76245.0,0,,,289.72525,,,,,,,,0.0,,,,,,,,False
4,74995.0,74315.0,0,,,291.02716,,,,,,,,111.0,,,,,,,,False
4,74995.0,75075.0,0,,,290.67667,,,,,,,,111.0,,,,,,,,False
4,74995.0,75055.0,0,,,290.67667,,,,,,,,111.0,,,,,,,,False
4,74995.0,76365.0,0,,,289.62573,,,,,,,,0.0,,,,,,,,False
4,74995.0,75045.0,0,,,290.67667,,,,,,,,111.0,,,,,,,,False
4,74995.0,75795.0,0,,,290.23267,,,,,,,,115.0,,,,,,,,False
4,74995.0,75385.0,0,,,290.07236,,,,,,,,220.0,,,,,,,,False
4,74995.0,74905.0,0,,,290.8515,,,,,,,,111.0,,,,,,,,False
4,74995.0,73015.0,0,,,287.8564,,,,,,,,210.0,,,,,,,,False
4,74995.0,74155.0,0,,,291.04764,,,,,,,,111.0,,,,,,,,False
4,74995.0,75585.0,0,,,290.15384,,,,,,,,114.0,,,,,,,,False
4,74995.0,75155.0,0,,,290.42435,,,,,,,,111.0,,,,,,,,False
4,74995.0,72295.0,0,,,291.0868,,,,,,,,111.0,,,,,,,,False
4,74995.0,74795.0,0,,,290.8703,,,,,,,,111.0,,,,,,,,False
4,74995.0,74195.0,0,,,291.04764,,,,,,,,111.0,,,,,,,,False
4,74995.0,77315.0,0,,,289.34637,,,,,,,,312.0,,,,,,,,False
4,74995.0,72515.0,0,,,288.1603,,,,,,,,210.0,,,,,,,,False
4,74995.0,79235.0,0,,,287.97778,,,,,,,,0.0,,,,,,,,False
4,74995.0,74165.0,0,,,291.04764,,,,,,,,111.0,,,,,,,,False
4,74995.0,76745.0,0,,,289.16623,,,,,,,,313.0,,,,,,,,False
4,74995.0,79075.0,0,,,289.3232,,,,,,,,0.0,,,,,,,,False
4,74995.0,75195.0,0,,,290.42435,,,,,,,,111.0,,,,,,,,False
4,74995.0,74365.0,0,,,291.05853,,,,,,,,111.0,,,,,,,,False
4,74995.0,78455.0,0,,,289.06012,,,,,,,,312.0,,,,,,,,False
4,74995.0,78015.0,0,,,289.24954,,,,,,,,313.0,,,,,,,,False
4,74995.0,76145.0,0,,,289.57755,,,,,,,,313.0,,,,,,,,False
4,74995.0,70015.0,0,,,290.33752,,,,,,,,0.0,,,,,,,,False
4,74995.0,74985.0,0,,,290.77542,,,,,,,,612.0,,,,,,,,False
4,74995.0,72015.0,0,,,290.46298,,,,,,,,111.0,,,,,,,,False
4,74995.0,72205.0,0,,,290.945,,,,,,,,111.0,,,,,,,,False
4,74995.0,75145.0,0,,,290.42435,,,,,,,,111.0,,,,,,,,False
4,74995.0,74865.0,0,,,290.8515,,,,,,,,134.0,,,,,,,,False
4,74995.0,75785.0,0,,,290.23267,,,,,,,,115.0,,,,,,,,False
4,74995.0,77165.0,0,,,289.35596,,,,,,,,311.0,,,,,,,,False
4,74995.0,76015.0,0,,,289.94824,,,,,,,,115.0,,,,,,,,False
4,74995.0,74865.0,0,,,290.8515,,,,,,,,134.0,,,,,,,,False
4,74995.0,76005.0,0,,,289.94824,,,,,,,,115.0,,,,,,,,False
4,74995.0,75415.0,0,,,290.07236,,,,,,,,220.0,,,,,,,,False
4,74995.0,74865.0,0,,,290.8515,,,,,,,,134.0,,,,,,,,False
4,74995.0,76315.0,0,,,289.72525,,,,,,,,0.0,,,,,,,,False
4,74995.0,75005.0,0,,,290.77542,,,,,,,,111.0,,,,,,,,False
4,74995.0,75655.0,0,,,290.23468,,,,,,,,113.0,,,,,,,,False
4,74995.0,78295.0,0,,,289.05588,,,,,,,,312.0,,,,,,,,False
4,74995.0,76935.0,0,,,289.2626,,,,,,,,612.0,,,,,,,,False
4,74995.0,74785.0,0,,,290.8703,,,,,,,,111.0,,,,,,,,False
4,74995.0,75295.0,0,,,290.19922,,,,,,,,111.0,,,,,,,,False
4,74995.0,79015.0,0,,,289.3932,,,,,,,,313.0,,,,,,,,False
4,74995.0,78245.0,0,,,289.05588,,,,,,,,313.0,,,,,,,,False
4,74995.0,74245.0,0,,,291.02716,,,,,,,,115.0,,,,,,,,False
4,74995.0,74785.0,0,,,290.8703,,,,,,,,111.0,,,,,,,,False
4,74995.0,75495.0,0,,,289.995,,,,,,,,220.0,,,,,,,,False
